,date,date1,Borough,code,Retail,Grocery,Parks,Transit,Workplace,Residential
23146,2020-11-13,44148,Greenwich,E09000011,-55,-3,6,-41,-50,20
23147,2020-11-13,44148,Croydon,E09000008,-54,1,48,-50,-41,19
23148,2020-11-13,44148,Camden,E09000007,-81,-32,-3,-73,-60,26
23149,2020-11-13,44148,Newham,E09000025,-55,-8,142,-47,-46,18
23150,2020-11-13,44148,Hackney,E09000012,-64,4,38,-53,-54,23
23151,2020-11-13,44148,Kensington and Chelsea,E09000020,-73,-6,-6,-61,-57,23
23152,2020-11-13,44148,Merton,E09000024,-56,-6,15,-50,-48,21
23153,2020-11-13,44148,City of London,E09000001,-92,-71,-85,-79,-65,
23154,2020-11-13,44148,Hillingdon,E09000017,-48,-1,49,-70,-40,18
23155,2020-11-13,44148,Richmond upon Thames,E09000027,-55,0,40,-54,-57,23
23156,2020-11-13,44148,Westminster,E09000033,-89,-45,-61,-75,-63,25
23157,2020-11-13,44148,Harrow,E09000015,-50,4,66,-43,-44,19
23158,2020-11-13,44148,Barnet,E09000003,-48,-8,54,-49,-47,20
23159,2020-11-13,44148,Waltham Forest,E09000031,-38,-3,30,-48,-48,20
23160,2020-11-13,44148,Haringey,E09000014,-47,-8,33,-49,-53,21
23161,2020-11-13,44148,Islington,E09000019,-75,-16,43,-67,-64,29
23162,2020-11-13,44148,Lambeth,E09000022,-65,-5,3,-63,-56,25
23163,2020-11-13,44148,Barking and Dagenham,E09000002,-36,2,33,-32,-35,14
23164,2020-11-13,44148,Hammersmith and Fulham,E09000013,-71,-23,11,-57,-60,25
23165,2020-11-13,44148,Brent,E09000005,-49,2,68,-40,-45,18
23166,2020-11-12,44147,Kingston upon Thames,E09000021,-61,-17,,-52,-52,22
23167,2020-11-12,44147,Hounslow,E09000018,-40,-5,42,-45,-43,17
23168,2020-11-12,44147,Redbridge,E09000026,-40,-8,19,-50,-46,18
23169,2020-11-12,44147,Newham,E09000025,-56,-10,132,-54,-47,17
23170,2020-11-12,44147,Waltham Forest,E09000031,-35,-1,40,-50,-49,19
23171,2020-11-12,44147,Merton,E09000024,-53,-15,26,-53,-53,22
23172,2020-11-12,44147,Lambeth,E09000022,-62,-12,11,-65,-57,25
23173,2020-11-12,44147,Haringey,E09000014,-47,-11,37,-51,-54,21
23174,2020-11-12,44147,Barnet,E09000003,-46,-8,65,-50,-49,20
23175,2020-11-12,44147,Westminster,E09000033,-87,-46,-52,-75,-64,25
23176,2020-11-12,44147,Kensington and Chelsea,E09000020,-70,-8,1,-62,-58,23
23177,2020-11-12,44147,Hillingdon,E09000017,-47,-2,73,-69,-42,18
23178,2020-11-12,44147,Barking and Dagenham,E09000002,-35,-2,37,-36,-36,14
23179,2020-11-12,44147,Brent,E09000005,-46,-1,84,-42,-46,17
23180,2020-11-12,44147,City of London,E09000001,-92,-73,-85,-80,-68,
23181,2020-11-12,44147,Hackney,E09000012,-61,-2,44,-56,-56,23
23182,2020-11-12,44147,Lewisham,E09000023,-41,4,74,-50,-55,22
23183,2020-11-12,44147,Hammersmith and Fulham,E09000013,-68,-23,22,-58,-61,25
23184,2020-11-12,44147,Ealing,E09000009,-38,-4,53,-50,-45,19
23185,2020-11-12,44147,Bexley,E09000004,-47,-3,44,-48,-45,18
23186,2020-11-12,44147,Wandsworth,E09000032,-54,-7,38,-53,-59,27
23187,2020-11-12,44147,Islington,E09000019,-74,-18,37,-68,-66,28
23188,2020-11-12,44147,Harrow,E09000015,-46,-4,75,-44,-42,18
23189,2020-11-12,44147,Southwark,E09000028,-62,-15,-14,-63,-56,24
23190,2020-11-12,44147,Greenwich,E09000011,-51,-3,16,-46,-53,20
23191,2020-11-12,44147,Enfield,E09000010,-41,-2,31,-42,-41,17
23192,2020-11-12,44147,Richmond upon Thames,E09000027,-50,0,70,-54,-59,24
23193,2020-11-12,44147,Camden,E09000007,-80,-34,-3,-73,-63,26
23194,2020-11-12,44147,Havering,E09000016,-49,-4,15,-45,-43,18
23195,2020-11-12,44147,Croydon,E09000008,-52,0,55,-52,-43,19
23196,2020-11-12,44147,Bromley,E09000006,-51,-5,37,-54,-51,22
23197,2020-11-12,44147,Sutton,E09000029,-45,-7,53,-54,-49,19
23198,2020-11-12,44147,Tower Hamlets,E09000030,-64,-20,-20,-66,-64,27
23199,2020-11-11,44146,Hounslow,E09000018,-42,-12,25,-45,-42,18
23200,2020-11-11,44146,Bromley,E09000006,-51,-9,16,-51,-51,22
23201,2020-11-11,44146,Enfield,E09000010,-42,-7,15,-40,-41,17
23202,2020-11-11,44146,Lewisham,E09000023,-42,-2,44,-49,-52,22
23203,2020-11-11,44146,Wandsworth,E09000032,-55,-12,22,-56,-59,27
23204,2020-11-11,44146,Kingston upon Thames,E09000021,-62,-19,,-54,-52,22
23205,2020-11-11,44146,Kensington and Chelsea,E09000020,-71,-10,-8,-62,-58,23
23206,2020-11-11,44146,Merton,E09000024,-55,-18,15,-52,-52,21
23207,2020-11-11,44146,Barnet,E09000003,-46,-11,37,-48,-49,21
23208,2020-11-11,44146,Newham,E09000025,-58,-14,118,-51,-45,18
23209,2020-11-11,44146,Havering,E09000016,-50,-12,1,-43,-43,17
23210,2020-11-11,44146,Redbridge,E09000026,-43,-7,4,-46,-45,18
23211,2020-11-11,44146,Southwark,E09000028,-63,-17,-20,-62,-58,24
23212,2020-11-11,44146,Richmond upon Thames,E09000027,-54,-5,27,-56,-59,24
23213,2020-11-11,44146,Sutton,E09000029,-43,-3,45,-53,-51,20
23214,2020-11-11,44146,Lambeth,E09000022,-62,-15,1,-67,-56,25
23215,2020-11-11,44146,Islington,E09000019,-74,-22,22,-69,-65,29
23216,2020-11-11,44146,Westminster,E09000033,-87,-46,-58,-76,-64,25
23217,2020-11-11,44146,Bexley,E09000004,-46,-7,33,-49,-46,19
23218,2020-11-11,44146,Hammersmith and Fulham,E09000013,-68,-28,8,-57,-61,25
23219,2020-11-11,44146,Waltham Forest,E09000031,-36,-5,17,-51,-47,19
23220,2020-11-11,44146,Haringey,E09000014,-50,-14,15,-53,-53,21
23221,2020-11-11,44146,City of London,E09000001,-91,-72,-86,-81,-66,
23222,2020-11-11,44146,Hillingdon,E09000017,-48,-11,54,-69,-41,18
23223,2020-11-11,44146,Brent,E09000005,-48,-4,44,-44,-45,17
23224,2020-11-11,44146,Croydon,E09000008,-50,-7,31,-52,-42,19
23225,2020-11-11,44146,Barking and Dagenham,E09000002,-36,-2,14,-40,-35,14
23226,2020-11-11,44146,Tower Hamlets,E09000030,-64,-22,-29,-66,-63,26
23227,2020-11-11,44146,Camden,E09000007,-80,-39,-7,-74,-62,26
23228,2020-11-11,44146,Ealing,E09000009,-40,-11,29,-49,-46,19
23229,2020-11-11,44146,Harrow,E09000015,-48,-6,51,-43,-42,18
23230,2020-11-11,44146,Hackney,E09000012,-60,-9,35,-58,-56,23
23231,2020-11-11,44146,Greenwich,E09000011,-53,-5,-4,-45,-51,20
23232,2020-11-10,44145,Kingston upon Thames,E09000021,-61,-18,,-52,-53,21
23233,2020-11-10,44145,Harrow,E09000015,-47,-4,91,-43,-40,18
23234,2020-11-10,44145,Camden,E09000007,-79,-36,3,-73,-63,24
23235,2020-11-10,44145,Sutton,E09000029,-45,-11,51,-52,-50,19
23236,2020-11-10,44145,Ealing,E09000009,-40,-9,54,-48,-45,18
23237,2020-11-10,44145,Hackney,E09000012,-59,-8,49,-55,-56,22
23238,2020-11-10,44145,Enfield,E09000010,-40,-7,34,-42,-41,16
23239,2020-11-10,44145,Wandsworth,E09000032,-54,-12,35,-53,-60,26
23240,2020-11-10,44145,Bexley,E09000004,-46,-7,42,-48,-47,18
23241,2020-11-10,44145,Barking and Dagenham,E09000002,-36,-9,50,-35,-37,13
23242,2020-11-10,44145,Merton,E09000024,-53,-16,34,-49,-52,21
23243,2020-11-10,44145,Richmond upon Thames,E09000027,-54,-2,40,-57,-60,23
23244,2020-11-10,44145,City of London,E09000001,-90,-73,-84,-80,-67,
23245,2020-11-10,44145,Hillingdon,E09000017,-47,-7,63,-69,-42,18
23246,2020-11-10,44145,Westminster,E09000033,-86,-46,-52,-75,-65,24
23247,2020-11-10,44145,Lewisham,E09000023,-42,-1,72,-49,-54,22
23248,2020-11-10,44145,Barnet,E09000003,-45,-11,75,-47,-49,20
23249,2020-11-10,44145,Kensington and Chelsea,E09000020,-69,-9,0,-63,-59,22
23250,2020-11-10,44145,Croydon,E09000008,-51,-3,48,-52,-44,19
23251,2020-11-10,44145,Hammersmith and Fulham,E09000013,-67,-25,13,-56,-62,24
23252,2020-11-10,44145,Islington,E09000019,-72,-21,34,-68,-66,27
23253,2020-11-10,44145,Waltham Forest,E09000031,-38,-7,45,-49,-50,18
23254,2020-11-10,44145,Redbridge,E09000026,-40,-5,24,-46,-48,17
23255,2020-11-10,44145,Newham,E09000025,-51,-12,154,-50,-48,17
23256,2020-11-10,44145,Brent,E09000005,-48,-5,83,-43,-45,17
23257,2020-11-10,44145,Hounslow,E09000018,-39,-11,46,-44,-44,18
23258,2020-11-10,44145,Tower Hamlets,E09000030,-62,-20,-19,-66,-64,26
23259,2020-11-10,44145,Lambeth,E09000022,-62,-13,17,-65,-55,24
23260,2020-11-10,44145,Southwark,E09000028,-61,-16,-8,-62,-58,23
23261,2020-11-10,44145,Haringey,E09000014,-46,-13,43,-50,-56,20
23262,2020-11-10,44145,Greenwich,E09000011,-51,-8,14,-42,-53,20
23263,2020-11-10,44145,Bromley,E09000006,-50,-5,31,-51,-51,21
23264,2020-11-10,44145,Havering,E09000016,-49,-8,8,-44,-43,17
23265,2020-11-09,44144,Barking and Dagenham,E09000002,-35,-8,39,-37,-37,13
23266,2020-11-09,44144,Hillingdon,E09000017,-48,-11,52,-71,-41,17
23267,2020-11-09,44144,Haringey,E09000014,-47,-18,37,-51,-54,20
23268,2020-11-09,44144,Kensington and Chelsea,E09000020,-71,-14,-11,-62,-58,22
23269,2020-11-09,44144,Barnet,E09000003,-48,-12,50,-49,-49,19
23270,2020-11-09,44144,Greenwich,E09000011,-51,-11,7,-41,-52,19
23271,2020-11-09,44144,Redbridge,E09000026,-42,-12,20,-46,-46,17
23272,2020-11-09,44144,Westminster,E09000033,-84,-47,-54,-75,-64,24
23273,2020-11-09,44144,Richmond upon Thames,E09000027,-52,-12,29,-56,-59,22
23274,2020-11-09,44144,City of London,E09000001,-89,-75,-87,-80,-66,
23275,2020-11-09,44144,Havering,E09000016,-49,-13,-2,-43,-43,16
23276,2020-11-09,44144,Tower Hamlets,E09000030,-61,-25,-22,-64,-65,25
23277,2020-11-09,44144,Croydon,E09000008,-52,-10,52,-49,-41,18
23278,2020-11-09,44144,Hammersmith and Fulham,E09000013,-69,-33,13,-54,-61,24
23279,2020-11-09,44144,Merton,E09000024,-54,-20,19,-47,-52,20
23280,2020-11-09,44144,Bexley,E09000004,-47,-12,42,-48,-46,17
23281,2020-11-09,44144,Newham,E09000025,-55,-16,154,-48,-48,17
23282,2020-11-09,44144,Southwark,E09000028,-60,-19,-8,-61,-57,23
23283,2020-11-09,44144,Ealing,E09000009,-42,-12,42,-47,-45,18
23284,2020-11-09,44144,Islington,E09000019,-71,-27,18,-65,-66,26
23285,2020-11-09,44144,Kingston upon Thames,E09000021,-60,-21,,-52,-52,21
23286,2020-11-09,44144,Waltham Forest,E09000031,-37,-8,33,-49,-49,18
23287,2020-11-09,44144,Sutton,E09000029,-46,-12,47,-52,-49,18
23288,2020-11-09,44144,Harrow,E09000015,-45,-9,75,-45,-42,18
23289,2020-11-09,44144,Camden,E09000007,-78,-43,9,-73,-63,24
23290,2020-11-09,44144,Enfield,E09000010,-40,-11,45,-42,-41,15
23291,2020-11-09,44144,Bromley,E09000006,-51,-12,24,-52,-52,21
23292,2020-11-09,44144,Lewisham,E09000023,-40,-9,65,-47,-55,21
23293,2020-11-09,44144,Lambeth,E09000022,-60,-21,9,-65,-56,24
23294,2020-11-09,44144,Wandsworth,E09000032,-57,-18,33,-56,-60,26
23295,2020-11-09,44144,Brent,E09000005,-46,-8,86,-42,-44,17
23296,2020-11-09,44144,Hounslow,E09000018,-40,-13,24,-44,-44,17
23297,2020-11-09,44144,Hackney,E09000012,-59,-14,50,-57,-56,22
23298,2020-11-08,44143,City of London,E09000001,-86,-69,-84,-77,,
23299,2020-11-08,44143,Waltham Forest,E09000031,-48,-11,57,-53,-40,11
23300,2020-11-08,44143,Harrow,E09000015,-61,-15,66,-45,-28,11
23301,2020-11-08,44143,Lewisham,E09000023,-54,-14,58,-54,-37,12
23302,2020-11-08,44143,Westminster,E09000033,-87,-51,-58,-80,-45,13
23303,2020-11-08,44143,Havering,E09000016,-64,-22,43,-48,-29,11
23304,2020-11-08,44143,Wandsworth,E09000032,-63,-27,35,-62,-33,13
23305,2020-11-08,44143,Bexley,E09000004,-61,-18,37,-49,-30,11
23306,2020-11-08,44143,Hillingdon,E09000017,-57,-18,74,-70,-29,11
23307,2020-11-08,44143,Southwark,E09000028,-66,-21,2,-66,-39,13
23308,2020-11-08,44143,Redbridge,E09000026,-52,-13,18,-51,-32,11
23309,2020-11-08,44143,Enfield,E09000010,-56,-16,34,-43,-31,11
23310,2020-11-08,44143,Brent,E09000005,-61,-10,54,-49,-38,11
23311,2020-11-08,44143,Merton,E09000024,-62,-27,21,-56,-37,12
23312,2020-11-08,44143,Hounslow,E09000018,-52,-21,19,-49,-36,11
23313,2020-11-08,44143,Hammersmith and Fulham,E09000013,-77,-34,22,-67,-44,13
23314,2020-11-08,44143,Newham,E09000025,-64,-23,116,-55,-36,11
23315,2020-11-08,44143,Richmond upon Thames,E09000027,-58,-13,40,-61,-44,12
23316,2020-11-08,44143,Tower Hamlets,E09000030,-63,-39,-17,-64,-39,13
23317,2020-11-08,44143,Islington,E09000019,-74,-19,44,-68,-33,13
23318,2020-11-08,44143,Sutton,E09000029,-60,-20,46,-55,-36,11
23319,2020-11-08,44143,Croydon,E09000008,-66,-17,44,-57,-28,11
23320,2020-11-08,44143,Ealing,E09000009,-54,-14,30,-53,-36,11
23321,2020-11-08,44143,Greenwich,E09000011,-66,-16,6,-51,-37,11
23322,2020-11-08,44143,Kensington and Chelsea,E09000020,-79,-21,-5,-72,-42,13
23323,2020-11-08,44143,Barking and Dagenham,E09000002,-48,-15,45,-42,-29,10
23324,2020-11-08,44143,Hackney,E09000012,-66,-17,31,-58,-37,12
23325,2020-11-08,44143,Camden,E09000007,-79,-41,6,-77,-37,13
23326,2020-11-08,44143,Kingston upon Thames,E09000021,-70,-26,73,-52,-41,12
23327,2020-11-08,44143,Bromley,E09000006,-62,-16,29,-51,-29,11
23328,2020-11-08,44143,Lambeth,E09000022,-67,-20,-3,-64,-35,13
23329,2020-11-08,44143,Haringey,E09000014,-59,-23,21,-56,-47,12
23330,2020-11-08,44143,Barnet,E09000003,-59,-18,60,-53,-37,12
23331,2020-11-07,44142,Camden,E09000007,-80,-38,16,-76,-34,15
23332,2020-11-07,44142,Harrow,E09000015,-59,-10,120,-47,-26,14
23333,2020-11-07,44142,Richmond upon Thames,E09000027,-52,-3,64,-56,-40,15
23334,2020-11-07,44142,Hammersmith and Fulham,E09000013,-77,-25,43,-66,-45,16
23335,2020-11-07,44142,Bromley,E09000006,-62,-10,35,-54,-27,15
23336,2020-11-07,44142,Enfield,E09000010,-52,-12,60,-45,-26,13
23337,2020-11-07,44142,Sutton,E09000029,-58,-18,57,-58,-32,14
23338,2020-11-07,44142,Merton,E09000024,-60,-17,40,-55,-35,14
23339,2020-11-07,44142,Southwark,E09000028,-65,-18,-5,-65,-36,15
23340,2020-11-07,44142,Croydon,E09000008,-64,-9,82,-57,-27,14
23341,2020-11-07,44142,Bexley,E09000004,-61,-12,58,-55,-25,14
23342,2020-11-07,44142,Wandsworth,E09000032,-63,-12,56,-59,-34,16
23343,2020-11-07,44142,Islington,E09000019,-75,-8,51,-65,-33,15
23344,2020-11-07,44142,Waltham Forest,E09000031,-46,-5,35,-51,-37,14
23345,2020-11-07,44142,Ealing,E09000009,-51,-11,68,-52,-32,14
23346,2020-11-07,44142,Hounslow,E09000018,-49,-8,39,-46,-32,13
23347,2020-11-07,44142,Newham,E09000025,-66,-19,125,-57,-35,13
23348,2020-11-07,44142,Westminster,E09000033,-89,-50,-56,-80,-41,15
23349,2020-11-07,44142,City of London,E09000001,-88,-62,-83,-78,,
23350,2020-11-07,44142,Barnet,E09000003,-56,-10,77,-51,-35,14
23351,2020-11-07,44142,Lambeth,E09000022,-67,-13,-7,-64,-34,16
23352,2020-11-07,44142,Lewisham,E09000023,-51,-6,69,-52,-36,15
23353,2020-11-07,44142,Hillingdon,E09000017,-55,-13,106,-69,-25,14
23354,2020-11-07,44142,Kensington and Chelsea,E09000020,-79,-16,-3,-73,-36,15
23355,2020-11-07,44142,Brent,E09000005,-57,-11,90,-47,-35,13
23356,2020-11-07,44142,Greenwich,E09000011,-64,-10,9,-49,-35,14
23357,2020-11-07,44142,Redbridge,E09000026,-49,-13,19,-51,-28,13
23358,2020-11-07,44142,Havering,E09000016,-63,-18,32,-50,-27,14
23359,2020-11-07,44142,Barking and Dagenham,E09000002,-44,-8,45,-41,-27,12
23360,2020-11-07,44142,Tower Hamlets,E09000030,-61,-22,-19,-64,-38,15
23361,2020-11-07,44142,Kingston upon Thames,E09000021,-69,-19,76,-58,-33,15
23362,2020-11-07,44142,Hackney,E09000012,-68,-6,57,-60,-35,15
23363,2020-11-07,44142,Haringey,E09000014,-55,-16,46,-54,-44,15
23364,2020-11-06,44141,Haringey,E09000014,-51,-11,26,-51,-53,21
23365,2020-11-06,44141,Hackney,E09000012,-67,-1,27,-55,-54,24
23366,2020-11-06,44141,Croydon,E09000008,-59,-3,39,-52,-41,19
23367,2020-11-06,44141,Enfield,E09000010,-44,-6,19,-42,-39,17
23368,2020-11-06,44141,Richmond upon Thames,E09000027,-56,-4,36,-57,-58,24
23369,2020-11-06,44141,Sutton,E09000029,-53,-13,42,-54,-49,20
23370,2020-11-06,44141,Islington,E09000019,-76,-17,23,-69,-65,29
23371,2020-11-06,44141,Kingston upon Thames,E09000021,-65,-17,,-54,-51,23
23372,2020-11-06,44141,Waltham Forest,E09000031,-43,-5,21,-50,-48,20
23373,2020-11-06,44141,Bromley,E09000006,-58,-6,21,-52,-52,23
23374,2020-11-06,44141,Lambeth,E09000022,-67,-10,-8,-65,-57,27
23375,2020-11-06,44141,Ealing,E09000009,-46,-9,36,-51,-44,20
23376,2020-11-06,44141,Barking and Dagenham,E09000002,-41,-1,25,-37,-33,14
23377,2020-11-06,44141,Greenwich,E09000011,-59,-8,0,-45,-50,21
23378,2020-11-06,44141,Barnet,E09000003,-51,-9,46,-50,-47,20
23379,2020-11-06,44141,Kensington and Chelsea,E09000020,-74,-13,-18,-65,-57,24
23380,2020-11-06,44141,Havering,E09000016,-57,-12,10,-45,-43,19
23381,2020-11-06,44141,Hillingdon,E09000017,-53,-9,43,-66,-40,19
23382,2020-11-06,44141,City of London,E09000001,-91,-74,-88,-80,-66,
23383,2020-11-06,44141,Brent,E09000005,-51,-4,56,-44,-44,19
23384,2020-11-06,44141,Wandsworth,E09000032,-61,-8,24,-54,-57,28
23385,2020-11-06,44141,Merton,E09000024,-59,-13,5,-51,-49,22
23386,2020-11-06,44141,Westminster,E09000033,-88,-48,-66,-77,-63,26
23387,2020-11-06,44141,Camden,E09000007,-81,-35,-9,-74,-61,27
23388,2020-11-06,44141,Hounslow,E09000018,-45,-10,19,-44,-44,18
23389,2020-11-06,44141,Lewisham,E09000023,-47,-1,45,-50,-54,24
23390,2020-11-06,44141,Southwark,E09000028,-67,-16,-23,-62,-56,25
23391,2020-11-06,44141,Tower Hamlets,E09000030,-67,-20,-39,-67,-63,27
23392,2020-11-06,44141,Harrow,E09000015,-55,-7,63,-47,-43,19
23393,2020-11-06,44141,Bexley,E09000004,-55,-9,36,-50,-45,19
23394,2020-11-06,44141,Redbridge,E09000026,-44,-7,7,-46,-44,18
23395,2020-11-06,44141,Newham,E09000025,-59,-13,124,-51,-47,19
23396,2020-11-06,44141,Hammersmith and Fulham,E09000013,-72,-24,2,-59,-61,26
23397,2020-11-05,44140,Richmond upon Thames,E09000027,-56,-9,25,-57,-59,24
23398,2020-11-05,44140,Tower Hamlets,E09000030,-66,-27,-34,-68,-63,26
23399,2020-11-05,44140,Newham,E09000025,-59,-15,106,-55,-47,17
23400,2020-11-05,44140,Greenwich,E09000011,-55,-11,-5,-48,-53,20
23401,2020-11-05,44140,Brent,E09000005,-48,-8,57,-45,-44,17
23402,2020-11-05,44140,Croydon,E09000008,-55,-6,34,-52,-42,19
23403,2020-11-05,44140,Sutton,E09000029,-52,-15,27,-56,-50,20
23404,2020-11-05,44140,Waltham Forest,E09000031,-40,-5,21,-49,-49,19
23405,2020-11-05,44140,Lambeth,E09000022,-65,-15,-6,-66,-56,25
23406,2020-11-05,44140,Southwark,E09000028,-65,-21,-25,-63,-56,24
23407,2020-11-05,44140,Hounslow,E09000018,-45,-13,17,-47,-43,17
23408,2020-11-05,44140,Redbridge,E09000026,-44,-13,7,-52,-45,18
23409,2020-11-05,44140,Haringey,E09000014,-50,-15,23,-51,-52,20
23410,2020-11-05,44140,Kingston upon Thames,E09000021,-64,-25,,-54,-52,23
23411,2020-11-05,44140,Islington,E09000019,-75,-20,18,-67,-65,28
23412,2020-11-05,44140,Bromley,E09000006,-57,-11,13,-55,-52,22
23413,2020-11-05,44140,Bexley,E09000004,-53,-12,29,-49,-46,18
23414,2020-11-05,44140,Barking and Dagenham,E09000002,-39,-6,27,-36,-35,13
23415,2020-11-05,44140,Hackney,E09000012,-63,-4,36,-56,-56,22
23416,2020-11-05,44140,Kensington and Chelsea,E09000020,-71,-13,-18,-64,-59,23
23417,2020-11-05,44140,Barnet,E09000003,-49,-10,43,-50,-48,20
23418,2020-11-05,44140,Westminster,E09000033,-86,-49,-59,-75,-63,25
23419,2020-11-05,44140,Hillingdon,E09000017,-52,-10,47,-65,-41,18
23420,2020-11-05,44140,City of London,E09000001,-91,-74,-88,-81,-66,
23421,2020-11-05,44140,Lewisham,E09000023,-46,-1,58,-51,-55,22
23422,2020-11-05,44140,Havering,E09000016,-54,-12,-2,-46,-42,17
23423,2020-11-05,44140,Harrow,E09000015,-52,-12,47,-46,-42,18
23424,2020-11-05,44140,Wandsworth,E09000032,-59,-12,11,-54,-60,27
23425,2020-11-05,44140,Merton,E09000024,-57,-20,0,-53,-52,21
23426,2020-11-05,44140,Hammersmith and Fulham,E09000013,-69,-24,0,-58,-61,24
23427,2020-11-05,44140,Camden,E09000007,-81,-38,-12,-74,-62,26
23428,2020-11-05,44140,Ealing,E09000009,-44,-9,33,-51,-45,19
23429,2020-11-05,44140,Enfield,E09000010,-44,-6,25,-43,-41,17
23430,2020-11-04,44139,Ealing,E09000009,10,-1,46,-31,-37,10
23431,2020-11-04,44139,Haringey,E09000014,-3,-8,24,-39,-42,11
23432,2020-11-04,44139,Croydon,E09000008,2,1,35,-37,-32,11
23433,2020-11-04,44139,Islington,E09000019,-38,-21,30,-51,-56,17
23434,2020-11-04,44139,City of London,E09000001,-70,-57,-73,-70,-58,
23435,2020-11-04,44139,Tower Hamlets,E09000030,-31,-16,-18,-53,-53,16
23436,2020-11-04,44139,Greenwich,E09000011,-1,3,9,-28,-42,11
23437,2020-11-04,44139,Hillingdon,E09000017,-3,-2,52,-53,-33,10
23438,2020-11-04,44139,Westminster,E09000033,-50,-28,-41,-58,-54,14
23439,2020-11-04,44139,Redbridge,E09000026,3,0,19,-30,-38,11
23440,2020-11-04,44139,Enfield,E09000010,-2,1,30,-29,-32,9
23441,2020-11-04,44139,Havering,E09000016,7,2,12,-30,-34,10
23442,2020-11-04,44139,Barnet,E09000003,4,-4,32,-33,-39,12
23443,2020-11-04,44139,Hackney,E09000012,-9,-1,49,-36,-46,13
23444,2020-11-04,44139,Kensington and Chelsea,E09000020,-27,-2,11,-44,-45,13
23445,2020-11-04,44139,Lambeth,E09000022,-15,-8,29,-51,-45,14
23446,2020-11-04,44139,Barking and Dagenham,E09000002,-2,3,25,-28,-28,7
23447,2020-11-04,44139,Richmond upon Thames,E09000027,1,-2,52,-38,-50,14
23448,2020-11-04,44139,Kingston upon Thames,E09000021,-2,-9,,-34,-42,14
23449,2020-11-04,44139,Camden,E09000007,-47,-32,14,-59,-52,15
23450,2020-11-04,44139,Lewisham,E09000023,7,8,60,-32,-43,14
23451,2020-11-04,44139,Brent,E09000005,4,2,65,-27,-36,9
23452,2020-11-04,44139,Sutton,E09000029,9,2,46,-42,-41,12
23453,2020-11-04,44139,Harrow,E09000015,13,2,56,-29,-34,11
23454,2020-11-04,44139,Merton,E09000024,-11,-15,24,-37,-42,12
23455,2020-11-04,44139,Waltham Forest,E09000031,10,2,30,-36,-38,10
23456,2020-11-04,44139,Wandsworth,E09000032,1,-7,38,-36,-48,16
23457,2020-11-04,44139,Newham,E09000025,-15,-2,163,-37,-36,10
23458,2020-11-04,44139,Southwark,E09000028,-22,-9,-3,-45,-48,14
23459,2020-11-04,44139,Bexley,E09000004,5,2,53,-30,-38,11
23460,2020-11-04,44139,Bromley,E09000006,10,3,23,-35,-41,13
23461,2020-11-04,44139,Hounslow,E09000018,-1,-5,49,-29,-33,10
23462,2020-11-04,44139,Hammersmith and Fulham,E09000013,-19,-13,36,-36,-51,13
23463,2020-11-03,44138,Sutton,E09000029,3,-4,23,-42,-45,13
23464,2020-11-03,44138,Southwark,E09000028,-30,-12,-19,-50,-49,16
23465,2020-11-03,44138,Richmond upon Thames,E09000027,-14,-1,22,-44,-52,17
23466,2020-11-03,44138,Enfield,E09000010,-8,-3,9,-31,-33,10
23467,2020-11-03,44138,Bexley,E09000004,-6,1,25,-37,-40,12
23468,2020-11-03,44138,Kensington and Chelsea,E09000020,-35,-6,-21,-51,-48,15
23469,2020-11-03,44138,Barking and Dagenham,E09000002,-8,-7,10,-26,-31,8
23470,2020-11-03,44138,Hammersmith and Fulham,E09000013,-30,-19,-3,-40,-52,15
23471,2020-11-03,44138,Hackney,E09000012,-22,-7,26,-41,-49,15
23472,2020-11-03,44138,Camden,E09000007,-51,-32,-9,-61,-55,18
23473,2020-11-03,44138,Havering,E09000016,-2,1,-9,-32,-36,11
23474,2020-11-03,44138,Lewisham,E09000023,-5,3,39,-34,-47,15
23475,2020-11-03,44138,Westminster,E09000033,-53,-33,-49,-60,-55,16
23476,2020-11-03,44138,Ealing,E09000009,-3,-6,27,-34,-37,12
